SampleDate,site,temperature
2014-06-07T00:00:00Z,RMRS_MT103,4.23
2014-06-08T00:00:00Z,RMRS_MT103,4.51
2014-06-09T00:00:00Z,RMRS_MT103,4.72
2014-06-10T00:00:00Z,RMRS_MT103,4.83
2014-06-11T00:00:00Z,RMRS_MT103,4.75
2014-06-12T00:00:00Z,RMRS_MT103,5.15
2014-06-13T00:00:00Z,RMRS_MT103,4.58
2014-06-14T00:00:00Z,RMRS_MT103,4.43
2014-06-15T00:00:00Z,RMRS_MT103,4.28
2014-06-16T00:00:00Z,RMRS_MT103,4.1
2014-06-17T00:00:00Z,RMRS_MT103,3.85
2014-06-18T00:00:00Z,RMRS_MT103,3.93
2014-06-19T00:00:00Z,RMRS_MT103,5.21
2014-06-20T00:00:00Z,RMRS_MT103,6.17
2014-06-21T00:00:00Z,RMRS_MT103,5.85
2014-06-22T00:00:00Z,RMRS_MT103,5.86
2014-06-23T00:00:00Z,RMRS_MT103,6.14
2014-06-24T00:00:00Z,RMRS_MT103,6.47
2014-06-25T00:00:00Z,RMRS_MT103,5.87
2014-06-26T00:00:00Z,RMRS_MT103,6.13
2014-06-27T00:00:00Z,RMRS_MT103,5.68
2014-06-28T00:00:00Z,RMRS_MT103,5.92
2014-06-29T00:00:00Z,RMRS_MT103,6.22
2014-06-30T00:00:00Z,RMRS_MT103,6.38
2014-07-01T00:00:00Z,RMRS_MT103,7.11
2014-07-02T00:00:00Z,RMRS_MT103,7.38
2014-07-03T00:00:00Z,RMRS_MT103,7.51
2014-07-04T00:00:00Z,RMRS_MT103,8
2014-07-05T00:00:00Z,RMRS_MT103,8
2014-07-06T00:00:00Z,RMRS_MT103,8.24
2014-07-07T00:00:00Z,RMRS_MT103,8.35
2014-07-08T00:00:00Z,RMRS_MT103,8.3
2014-07-09T00:00:00Z,RMRS_MT103,8.09
2014-07-10T00:00:00Z,RMRS_MT103,8.44
2014-07-11T00:00:00Z,RMRS_MT103,8.58
2014-07-12T00:00:00Z,RMRS_MT103,8.77
2014-07-13T00:00:00Z,RMRS_MT103,8.82
2014-07-14T00:00:00Z,RMRS_MT103,9.32
2014-07-15T00:00:00Z,RMRS_MT103,9.05
2014-07-16T00:00:00Z,RMRS_MT103,8.84
2014-07-17T00:00:00Z,RMRS_MT103,8.71
2014-07-18T00:00:00Z,RMRS_MT103,8.51
2014-07-19T00:00:00Z,RMRS_MT103,8.38
2014-07-20T00:00:00Z,RMRS_MT103,8.51
2014-07-21T00:00:00Z,RMRS_MT103,8.54
2014-07-22T00:00:00Z,RMRS_MT103,8.66
2014-07-23T00:00:00Z,RMRS_MT103,9.08
2014-07-24T00:00:00Z,RMRS_MT103,8.25
2014-07-25T00:00:00Z,RMRS_MT103,7.56
2014-07-26T00:00:00Z,RMRS_MT103,7.77
2014-07-27T00:00:00Z,RMRS_MT103,8.25
2014-07-28T00:00:00Z,RMRS_MT103,8.69
2014-07-29T00:00:00Z,RMRS_MT103,8.84
2014-07-30T00:00:00Z,RMRS_MT103,8.85
2014-07-31T00:00:00Z,RMRS_MT103,8.48
2014-08-01T00:00:00Z,RMRS_MT103,8.76
2014-08-02T00:00:00Z,RMRS_MT103,9.16
2014-08-03T00:00:00Z,RMRS_MT103,9.23
2014-08-04T00:00:00Z,RMRS_MT103,8.8
2014-08-05T00:00:00Z,RMRS_MT103,8.83
2014-08-06T00:00:00Z,RMRS_MT103,8.66
2014-08-07T00:00:00Z,RMRS_MT103,8.95
2014-08-08T00:00:00Z,RMRS_MT103,8.91
2014-08-09T00:00:00Z,RMRS_MT103,8.53
2014-08-10T00:00:00Z,RMRS_MT103,9.07
2014-08-11T00:00:00Z,RMRS_MT103,9.2
2014-08-12T00:00:00Z,RMRS_MT103,9.13
2014-08-13T00:00:00Z,RMRS_MT103,8.9
2014-08-14T00:00:00Z,RMRS_MT103,8.91
2014-08-15T00:00:00Z,RMRS_MT103,8.75
2014-08-16T00:00:00Z,RMRS_MT103,8.48
2014-08-17T00:00:00Z,RMRS_MT103,8.65
2014-08-18T00:00:00Z,RMRS_MT103,8.85
2014-08-19T00:00:00Z,RMRS_MT103,8.81
2014-08-20T00:00:00Z,RMRS_MT103,8.56
2014-08-21T00:00:00Z,RMRS_MT103,8.7
2014-08-22T00:00:00Z,RMRS_MT103,7.17
2014-08-23T00:00:00Z,RMRS_MT103,6.92
2014-08-24T00:00:00Z,RMRS_MT103,6.84
2014-08-25T00:00:00Z,RMRS_MT103,7.11
2014-08-26T00:00:00Z,RMRS_MT103,7.15
2014-08-27T00:00:00Z,RMRS_MT103,7.72
2014-08-28T00:00:00Z,RMRS_MT103,8.09
2014-08-29T00:00:00Z,RMRS_MT103,8.23
2014-08-30T00:00:00Z,RMRS_MT103,8.42
2014-08-31T00:00:00Z,RMRS_MT103,7.47
2014-09-01T00:00:00Z,RMRS_MT103,6.91
2014-09-02T00:00:00Z,RMRS_MT103,7.03
2014-09-03T00:00:00Z,RMRS_MT103,6.75
2014-09-04T00:00:00Z,RMRS_MT103,6.04
2014-09-05T00:00:00Z,RMRS_MT103,6.3
2014-09-06T00:00:00Z,RMRS_MT103,6.63
2014-09-07T00:00:00Z,RMRS_MT103,6.95
2014-09-08T00:00:00Z,RMRS_MT103,7.09
2014-09-09T00:00:00Z,RMRS_MT103,6.78
2014-09-10T00:00:00Z,RMRS_MT103,6.25
2014-09-11T00:00:00Z,RMRS_MT103,5.57
2014-09-12T00:00:00Z,RMRS_MT103,5.4
2014-09-13T00:00:00Z,RMRS_MT103,5.95
2014-09-14T00:00:00Z,RMRS_MT103,6.37
2014-09-15T00:00:00Z,RMRS_MT103,6.7
2014-09-16T00:00:00Z,RMRS_MT103,7.71
2014-09-17T00:00:00Z,RMRS_MT103,7.74
2014-09-18T00:00:00Z,RMRS_MT103,7.64
2014-09-19T00:00:00Z,RMRS_MT103,7.2
2014-09-20T00:00:00Z,RMRS_MT103,7.31
2014-09-21T00:00:00Z,RMRS_MT103,7.53
2014-09-22T00:00:00Z,RMRS_MT103,7.81
2014-09-23T00:00:00Z,RMRS_MT103,7.78
2014-09-24T00:00:00Z,RMRS_MT103,8
2014-09-25T00:00:00Z,RMRS_MT103,8.07
2014-09-26T00:00:00Z,RMRS_MT103,7.53
2014-09-27T00:00:00Z,RMRS_MT103,7.55
2014-09-28T00:00:00Z,RMRS_MT103,7.47
2014-09-29T00:00:00Z,RMRS_MT103,6.86
2014-09-30T00:00:00Z,RMRS_MT103,6.33
2014-10-01T00:00:00Z,RMRS_MT103,5.22
2014-10-02T00:00:00Z,RMRS_MT103,5.05
2014-10-03T00:00:00Z,RMRS_MT103,5.01
2014-10-04T00:00:00Z,RMRS_MT103,5.35
2014-10-05T00:00:00Z,RMRS_MT103,5.88
2014-10-06T00:00:00Z,RMRS_MT103,5.94
2014-10-07T00:00:00Z,RMRS_MT103,5.91
2014-10-08T00:00:00Z,RMRS_MT103,5.7
2014-10-09T00:00:00Z,RMRS_MT103,5.69
2014-10-10T00:00:00Z,RMRS_MT103,5.26
2014-10-11T00:00:00Z,RMRS_MT103,5.43
2014-10-12T00:00:00Z,RMRS_MT103,4.94
2014-10-13T00:00:00Z,RMRS_MT103,4.65
2014-10-14T00:00:00Z,RMRS_MT103,5.4
2014-10-15T00:00:00Z,RMRS_MT103,5.1
2014-10-16T00:00:00Z,RMRS_MT103,4.26
2014-10-17T00:00:00Z,RMRS_MT103,4.43
2014-10-18T00:00:00Z,RMRS_MT103,4.71
2014-10-19T00:00:00Z,RMRS_MT103,4.54
2014-10-20T00:00:00Z,RMRS_MT103,5.23
2014-10-21T00:00:00Z,RMRS_MT103,4.25
2014-10-22T00:00:00Z,RMRS_MT103,3.73
2014-10-23T00:00:00Z,RMRS_MT103,4.52
2014-10-24T00:00:00Z,RMRS_MT103,4.95
2014-10-25T00:00:00Z,RMRS_MT103,4.99
2014-10-26T00:00:00Z,RMRS_MT103,4.2
2014-10-27T00:00:00Z,RMRS_MT103,3.06
2014-10-28T00:00:00Z,RMRS_MT103,2.74
2014-10-29T00:00:00Z,RMRS_MT103,3.89
2014-10-30T00:00:00Z,RMRS_MT103,4.26
2014-10-31T00:00:00Z,RMRS_MT103,4.49
2014-11-01T00:00:00Z,RMRS_MT103,4.21
2014-11-02T00:00:00Z,RMRS_MT103,3.12
2014-11-03T00:00:00Z,RMRS_MT103,2.31
2014-11-04T00:00:00Z,RMRS_MT103,3.03
2014-11-05T00:00:00Z,RMRS_MT103,3.47
2014-11-06T00:00:00Z,RMRS_MT103,3.51
2014-11-07T00:00:00Z,RMRS_MT103,3.7
2014-11-08T00:00:00Z,RMRS_MT103,2.97
2014-11-09T00:00:00Z,RMRS_MT103,3.38
2014-11-10T00:00:00Z,RMRS_MT103,2.64
2014-11-11T00:00:00Z,RMRS_MT103,1.22
2014-11-12T00:00:00Z,RMRS_MT103,0.59
2014-11-13T00:00:00Z,RMRS_MT103,0.66
2014-11-14T00:00:00Z,RMRS_MT103,1.1
2014-11-15T00:00:00Z,RMRS_MT103,0.81
2014-11-16T00:00:00Z,RMRS_MT103,0.64
2014-11-17T00:00:00Z,RMRS_MT103,0.96
2014-11-18T00:00:00Z,RMRS_MT103,1.21
2014-11-19T00:00:00Z,RMRS_MT103,1.46
2014-11-20T00:00:00Z,RMRS_MT103,1.97
2014-11-21T00:00:00Z,RMRS_MT103,2.13
2014-11-22T00:00:00Z,RMRS_MT103,1.59
2014-11-23T00:00:00Z,RMRS_MT103,1.75
2014-11-24T00:00:00Z,RMRS_MT103,1.45
2014-11-25T00:00:00Z,RMRS_MT103,1.58
2014-11-26T00:00:00Z,RMRS_MT103,2.28
2014-11-27T00:00:00Z,RMRS_MT103,2.53
2014-11-28T00:00:00Z,RMRS_MT103,2.6
2014-11-29T00:00:00Z,RMRS_MT103,1.57
2014-11-30T00:00:00Z,RMRS_MT103,0.49
2014-12-01T00:00:00Z,RMRS_MT103,0.65
2014-12-02T00:00:00Z,RMRS_MT103,1.55
2014-12-03T00:00:00Z,RMRS_MT103,1.84
2014-12-04T00:00:00Z,RMRS_MT103,1.96
2014-12-05T00:00:00Z,RMRS_MT103,2.15
2014-12-06T00:00:00Z,RMRS_MT103,2.21
2014-12-07T00:00:00Z,RMRS_MT103,1.87
2014-12-08T00:00:00Z,RMRS_MT103,1.99
2014-12-09T00:00:00Z,RMRS_MT103,2.17
2014-12-10T00:00:00Z,RMRS_MT103,2.24
2014-12-11T00:00:00Z,RMRS_MT103,2.56
2014-12-12T00:00:00Z,RMRS_MT103,2.52
2014-12-13T00:00:00Z,RMRS_MT103,1.79
2014-12-14T00:00:00Z,RMRS_MT103,0.79
2014-12-15T00:00:00Z,RMRS_MT103,0.61
2014-12-16T00:00:00Z,RMRS_MT103,1.29
2014-12-17T00:00:00Z,RMRS_MT103,1.38
2014-12-18T00:00:00Z,RMRS_MT103,1.63
2014-12-19T00:00:00Z,RMRS_MT103,1.65
2014-12-20T00:00:00Z,RMRS_MT103,1.4
2014-12-21T00:00:00Z,RMRS_MT103,0.77
2014-12-22T00:00:00Z,RMRS_MT103,1.51
2014-12-23T00:00:00Z,RMRS_MT103,0.98
2014-12-24T00:00:00Z,RMRS_MT103,1.22
2014-12-25T00:00:00Z,RMRS_MT103,0.91
2014-12-26T00:00:00Z,RMRS_MT103,0.61
2014-12-27T00:00:00Z,RMRS_MT103,0.54
2014-12-28T00:00:00Z,RMRS_MT103,0.94
2014-12-29T00:00:00Z,RMRS_MT103,0.96
2014-12-30T00:00:00Z,RMRS_MT103,0.34
2014-12-31T00:00:00Z,RMRS_MT103,0.41
2015-01-01T00:00:00Z,RMRS_MT103,0.56
2015-01-02T00:00:00Z,RMRS_MT103,0.87
2015-01-03T00:00:00Z,RMRS_MT103,1.14
2015-01-04T00:00:00Z,RMRS_MT103,1.24
2015-01-05T00:00:00Z,RMRS_MT103,1.17
2015-01-06T00:00:00Z,RMRS_MT103,1.47
2015-01-07T00:00:00Z,RMRS_MT103,1.71
2015-01-08T00:00:00Z,RMRS_MT103,1.56
2015-01-09T00:00:00Z,RMRS_MT103,1.32
2015-01-10T00:00:00Z,RMRS_MT103,1.45
2015-01-11T00:00:00Z,RMRS_MT103,1.82
2015-01-12T00:00:00Z,RMRS_MT103,1.78
2015-01-13T00:00:00Z,RMRS_MT103,0.83
2015-01-14T00:00:00Z,RMRS_MT103,0.6
2015-01-15T00:00:00Z,RMRS_MT103,0.85
2015-01-16T00:00:00Z,RMRS_MT103,1.26
2015-01-17T00:00:00Z,RMRS_MT103,0.92
2015-01-18T00:00:00Z,RMRS_MT103,1.36
2015-01-19T00:00:00Z,RMRS_MT103,1.2
2015-01-20T00:00:00Z,RMRS_MT103,0.56
2015-01-21T00:00:00Z,RMRS_MT103,0.39
2015-01-22T00:00:00Z,RMRS_MT103,0.72
2015-01-23T00:00:00Z,RMRS_MT103,0.96
2015-01-24T00:00:00Z,RMRS_MT103,1.43
2015-01-25T00:00:00Z,RMRS_MT103,1.74
2015-01-26T00:00:00Z,RMRS_MT103,1.62
2015-01-27T00:00:00Z,RMRS_MT103,1.74
2015-01-28T00:00:00Z,RMRS_MT103,1.74
2015-01-29T00:00:00Z,RMRS_MT103,1.01
2015-01-30T00:00:00Z,RMRS_MT103,0.76
2015-01-31T00:00:00Z,RMRS_MT103,0.62
2015-02-01T00:00:00Z,RMRS_MT103,0.9
2015-02-02T00:00:00Z,RMRS_MT103,1.33
2015-02-03T00:00:00Z,RMRS_MT103,1.57
2015-02-04T00:00:00Z,RMRS_MT103,1.7
2015-02-05T00:00:00Z,RMRS_MT103,1.87
2015-02-06T00:00:00Z,RMRS_MT103,1.94
2015-02-07T00:00:00Z,RMRS_MT103,1.24
2015-02-08T00:00:00Z,RMRS_MT103,1.79
2015-02-09T00:00:00Z,RMRS_MT103,1.69
2015-02-10T00:00:00Z,RMRS_MT103,1.86
2015-02-11T00:00:00Z,RMRS_MT103,1.66
2015-02-12T00:00:00Z,RMRS_MT103,1.69
2015-02-13T00:00:00Z,RMRS_MT103,1.55
2015-02-14T00:00:00Z,RMRS_MT103,1.85
2015-02-15T00:00:00Z,RMRS_MT103,1.43
2015-02-16T00:00:00Z,RMRS_MT103,0.94
2015-02-17T00:00:00Z,RMRS_MT103,0.89
2015-02-18T00:00:00Z,RMRS_MT103,1.13
2015-02-19T00:00:00Z,RMRS_MT103,1.41
2015-02-20T00:00:00Z,RMRS_MT103,1.53
2015-02-21T00:00:00Z,RMRS_MT103,1.19
2015-02-22T00:00:00Z,RMRS_MT103,0.51
2015-02-23T00:00:00Z,RMRS_MT103,0.4
2015-02-24T00:00:00Z,RMRS_MT103,0.81
2015-02-25T00:00:00Z,RMRS_MT103,1.04
2015-02-26T00:00:00Z,RMRS_MT103,1.22
2015-02-27T00:00:00Z,RMRS_MT103,1.25
2015-02-28T00:00:00Z,RMRS_MT103,1.08
2015-03-01T00:00:00Z,RMRS_MT103,0.82
2015-03-02T00:00:00Z,RMRS_MT103,0.71
2015-03-03T00:00:00Z,RMRS_MT103,0.74
2015-03-04T00:00:00Z,RMRS_MT103,0.37
2015-03-05T00:00:00Z,RMRS_MT103,0.54
2015-03-06T00:00:00Z,RMRS_MT103,0.81
2015-03-07T00:00:00Z,RMRS_MT103,1.12
2015-03-08T00:00:00Z,RMRS_MT103,1.06
2015-03-09T00:00:00Z,RMRS_MT103,1.08
2015-03-10T00:00:00Z,RMRS_MT103,1.21
2015-03-11T00:00:00Z,RMRS_MT103,1.66
2015-03-12T00:00:00Z,RMRS_MT103,1.79
2015-03-13T00:00:00Z,RMRS_MT103,1.64
2015-03-14T00:00:00Z,RMRS_MT103,1.93
2015-03-15T00:00:00Z,RMRS_MT103,1.97
2015-03-16T00:00:00Z,RMRS_MT103,2.06
2015-03-17T00:00:00Z,RMRS_MT103,2.02
2015-03-18T00:00:00Z,RMRS_MT103,2
2015-03-19T00:00:00Z,RMRS_MT103,1.78
2015-03-20T00:00:00Z,RMRS_MT103,1.97
2015-03-21T00:00:00Z,RMRS_MT103,2.25
2015-03-22T00:00:00Z,RMRS_MT103,1.94
2015-03-23T00:00:00Z,RMRS_MT103,1.77
2015-03-24T00:00:00Z,RMRS_MT103,1.16
2015-03-25T00:00:00Z,RMRS_MT103,1.32
2015-03-26T00:00:00Z,RMRS_MT103,1.75
2015-03-27T00:00:00Z,RMRS_MT103,2.23
2015-03-28T00:00:00Z,RMRS_MT103,2.35
2015-03-29T00:00:00Z,RMRS_MT103,2
2015-03-30T00:00:00Z,RMRS_MT103,2.34
2015-03-31T00:00:00Z,RMRS_MT103,2.49
2015-04-01T00:00:00Z,RMRS_MT103,1.71
2015-04-02T00:00:00Z,RMRS_MT103,1.14
2015-04-03T00:00:00Z,RMRS_MT103,1.23
2015-04-04T00:00:00Z,RMRS_MT103,1.66
2015-04-05T00:00:00Z,RMRS_MT103,1.6
2015-04-06T00:00:00Z,RMRS_MT103,1.44
2015-04-07T00:00:00Z,RMRS_MT103,1.24
2015-04-08T00:00:00Z,RMRS_MT103,1.91
2015-04-09T00:00:00Z,RMRS_MT103,1.97
2015-04-10T00:00:00Z,RMRS_MT103,1.94
2015-04-11T00:00:00Z,RMRS_MT103,1.86
2015-04-12T00:00:00Z,RMRS_MT103,1.35
2015-04-13T00:00:00Z,RMRS_MT103,1.84
2015-04-14T00:00:00Z,RMRS_MT103,1.65
2015-04-15T00:00:00Z,RMRS_MT103,1.32
2015-04-16T00:00:00Z,RMRS_MT103,1.67
2015-04-17T00:00:00Z,RMRS_MT103,2.2
2015-04-18T00:00:00Z,RMRS_MT103,2.48
2015-04-19T00:00:00Z,RMRS_MT103,2.42
2015-04-20T00:00:00Z,RMRS_MT103,2.63
2015-04-21T00:00:00Z,RMRS_MT103,2.86
2015-04-22T00:00:00Z,RMRS_MT103,2.93
2015-04-23T00:00:00Z,RMRS_MT103,2.87
2015-04-24T00:00:00Z,RMRS_MT103,2.54
2015-04-25T00:00:00Z,RMRS_MT103,2.24
2015-04-26T00:00:00Z,RMRS_MT103,2.19
2015-04-27T00:00:00Z,RMRS_MT103,2.57
2015-04-28T00:00:00Z,RMRS_MT103,3.12
2015-04-29T00:00:00Z,RMRS_MT103,3.31
2015-04-30T00:00:00Z,RMRS_MT103,3.23
2015-05-01T00:00:00Z,RMRS_MT103,3.19
2015-05-02T00:00:00Z,RMRS_MT103,3.19
2015-05-03T00:00:00Z,RMRS_MT103,3.18
2015-05-04T00:00:00Z,RMRS_MT103,3.22
2015-05-05T00:00:00Z,RMRS_MT103,3.19
2015-05-06T00:00:00Z,RMRS_MT103,2.73
2015-05-07T00:00:00Z,RMRS_MT103,2.78
2015-05-08T00:00:00Z,RMRS_MT103,3.35
2015-05-09T00:00:00Z,RMRS_MT103,3.37
2015-05-10T00:00:00Z,RMRS_MT103,3.42
2015-05-11T00:00:00Z,RMRS_MT103,3.37
2015-05-12T00:00:00Z,RMRS_MT103,3.43
2015-05-13T00:00:00Z,RMRS_MT103,3.47
2015-05-14T00:00:00Z,RMRS_MT103,3.67
2015-05-15T00:00:00Z,RMRS_MT103,3.58
2015-05-16T00:00:00Z,RMRS_MT103,3.74
2015-05-17T00:00:00Z,RMRS_MT103,3.5
2015-05-18T00:00:00Z,RMRS_MT103,3.84
2015-05-19T00:00:00Z,RMRS_MT103,3.8
2015-05-20T00:00:00Z,RMRS_MT103,3.75
2015-05-21T00:00:00Z,RMRS_MT103,4.21
2015-05-22T00:00:00Z,RMRS_MT103,4.06
2015-05-23T00:00:00Z,RMRS_MT103,4.54
2015-05-24T00:00:00Z,RMRS_MT103,4.61
2015-05-25T00:00:00Z,RMRS_MT103,4.5
2015-05-26T00:00:00Z,RMRS_MT103,4.19
2015-05-27T00:00:00Z,RMRS_MT103,4.17
2015-05-28T00:00:00Z,RMRS_MT103,4.7
2015-05-29T00:00:00Z,RMRS_MT103,5.43
2015-05-30T00:00:00Z,RMRS_MT103,5.32
2015-05-31T00:00:00Z,RMRS_MT103,6.05
2015-06-01T00:00:00Z,RMRS_MT103,5.48
2015-06-02T00:00:00Z,RMRS_MT103,5.27
2015-06-03T00:00:00Z,RMRS_MT103,5.57
2015-06-04T00:00:00Z,RMRS_MT103,5.57
2015-06-05T00:00:00Z,RMRS_MT103,5.87
2015-06-06T00:00:00Z,RMRS_MT103,6.64
2015-06-07T00:00:00Z,RMRS_MT103,6.97
2015-06-08T00:00:00Z,RMRS_MT103,7.61
2015-06-09T00:00:00Z,RMRS_MT103,7.85
2015-06-10T00:00:00Z,RMRS_MT103,7.32
2015-06-11T00:00:00Z,RMRS_MT103,7.89
2015-06-12T00:00:00Z,RMRS_MT103,7.66
2015-06-13T00:00:00Z,RMRS_MT103,6.94
2015-06-14T00:00:00Z,RMRS_MT103,6.8
2015-06-15T00:00:00Z,RMRS_MT103,7.41
2015-06-16T00:00:00Z,RMRS_MT103,7.41
2015-06-17T00:00:00Z,RMRS_MT103,7.54
2015-06-18T00:00:00Z,RMRS_MT103,7.73
2015-06-19T00:00:00Z,RMRS_MT103,7.84
2015-06-20T00:00:00Z,RMRS_MT103,7.32
2015-06-21T00:00:00Z,RMRS_MT103,7.28
2015-06-22T00:00:00Z,RMRS_MT103,7.43
2015-06-23T00:00:00Z,RMRS_MT103,7.89
2015-06-24T00:00:00Z,RMRS_MT103,7.91
2015-06-25T00:00:00Z,RMRS_MT103,8.36
2015-06-26T00:00:00Z,RMRS_MT103,8.92
2015-06-27T00:00:00Z,RMRS_MT103,8.95
2015-06-28T00:00:00Z,RMRS_MT103,9.41
2015-06-29T00:00:00Z,RMRS_MT103,9.88
2015-06-30T00:00:00Z,RMRS_MT103,10.04
2015-07-01T00:00:00Z,RMRS_MT103,9.72
2015-07-02T00:00:00Z,RMRS_MT103,9.61
2015-07-03T00:00:00Z,RMRS_MT103,9.68
2015-07-04T00:00:00Z,RMRS_MT103,9.44
2015-07-05T00:00:00Z,RMRS_MT103,8.43
2015-07-06T00:00:00Z,RMRS_MT103,8.87
2015-07-07T00:00:00Z,RMRS_MT103,8.89
2015-07-08T00:00:00Z,RMRS_MT103,8.42
2015-07-09T00:00:00Z,RMRS_MT103,8.68
2015-07-10T00:00:00Z,RMRS_MT103,8.26
2015-07-11T00:00:00Z,RMRS_MT103,8.43
2015-07-12T00:00:00Z,RMRS_MT103,8.51
2015-07-13T00:00:00Z,RMRS_MT103,7.92
2015-07-14T00:00:00Z,RMRS_MT103,8.28
2015-07-15T00:00:00Z,RMRS_MT103,8.2
2015-07-16T00:00:00Z,RMRS_MT103,8.35
2015-07-17T00:00:00Z,RMRS_MT103,7.73
2015-07-18T00:00:00Z,RMRS_MT103,7.2
2015-07-19T00:00:00Z,RMRS_MT103,7.84
2015-07-20T00:00:00Z,RMRS_MT103,8.34
2015-07-21T00:00:00Z,RMRS_MT103,8.51
2015-07-22T00:00:00Z,RMRS_MT103,8.81
2015-07-23T00:00:00Z,RMRS_MT103,8.89
2015-07-24T00:00:00Z,RMRS_MT103,8.73
2015-07-25T00:00:00Z,RMRS_MT103,8.64
2015-07-26T00:00:00Z,RMRS_MT103,8.56
2015-07-27T00:00:00Z,RMRS_MT103,7.97
2015-07-28T00:00:00Z,RMRS_MT103,7.25
2015-07-29T00:00:00Z,RMRS_MT103,7.8
2015-07-30T00:00:00Z,RMRS_MT103,8.3
2015-07-31T00:00:00Z,RMRS_MT103,8.8
2015-08-01T00:00:00Z,RMRS_MT103,9.08
2015-08-02T00:00:00Z,RMRS_MT103,9.36
2015-08-03T00:00:00Z,RMRS_MT103,9.01
2015-08-04T00:00:00Z,RMRS_MT103,9.23
2015-08-05T00:00:00Z,RMRS_MT103,8.51
2015-08-06T00:00:00Z,RMRS_MT103,8.38
2015-08-07T00:00:00Z,RMRS_MT103,8.11
2015-08-08T00:00:00Z,RMRS_MT103,8.48
2015-08-09T00:00:00Z,RMRS_MT103,8.63
2015-08-10T00:00:00Z,RMRS_MT103,9.14
2015-08-11T00:00:00Z,RMRS_MT103,9.52
2015-08-12T00:00:00Z,RMRS_MT103,9.84
2015-08-13T00:00:00Z,RMRS_MT103,9.86
2015-08-14T00:00:00Z,RMRS_MT103,10.28
2015-08-15T00:00:00Z,RMRS_MT103,9.01
2015-08-16T00:00:00Z,RMRS_MT103,8.35
2015-08-17T00:00:00Z,RMRS_MT103,8.26
2015-08-18T00:00:00Z,RMRS_MT103,8.19
2015-08-19T00:00:00Z,RMRS_MT103,8.42
2015-08-20T00:00:00Z,RMRS_MT103,8.49
2015-08-21T00:00:00Z,RMRS_MT103,8.37
2015-08-22T00:00:00Z,RMRS_MT103,7.77
2015-08-23T00:00:00Z,RMRS_MT103,7.88
2015-08-24T00:00:00Z,RMRS_MT103,8.53
2015-08-25T00:00:00Z,RMRS_MT103,8.87
2015-08-26T00:00:00Z,RMRS_MT103,9.1
2015-08-27T00:00:00Z,RMRS_MT103,9.38
2015-08-28T00:00:00Z,RMRS_MT103,8.7
2015-08-29T00:00:00Z,RMRS_MT103,9.3
2015-08-30T00:00:00Z,RMRS_MT103,8.7
2015-08-31T00:00:00Z,RMRS_MT103,7.82
2015-09-01T00:00:00Z,RMRS_MT103,8.06
2015-09-02T00:00:00Z,RMRS_MT103,8.07
2015-09-03T00:00:00Z,RMRS_MT103,7.79
2015-09-04T00:00:00Z,RMRS_MT103,7.42
2015-09-05T00:00:00Z,RMRS_MT103,6.21
2015-09-06T00:00:00Z,RMRS_MT103,5.58
2015-09-07T00:00:00Z,RMRS_MT103,5.89
2015-09-08T00:00:00Z,RMRS_MT103,6.15
2015-09-09T00:00:00Z,RMRS_MT103,6.85
2015-09-10T00:00:00Z,RMRS_MT103,7.22
2015-09-11T00:00:00Z,RMRS_MT103,7.3
2015-09-12T00:00:00Z,RMRS_MT103,7.61
2015-09-13T00:00:00Z,RMRS_MT103,8.01
2015-09-14T00:00:00Z,RMRS_MT103,7.16
2015-09-15T00:00:00Z,RMRS_MT103,7.18
2015-09-16T00:00:00Z,RMRS_MT103,6.42
2015-09-17T00:00:00Z,RMRS_MT103,5.95
2015-09-18T00:00:00Z,RMRS_MT103,5.68
2015-09-19T00:00:00Z,RMRS_MT103,5.72
2015-09-20T00:00:00Z,RMRS_MT103,6.26
2015-09-21T00:00:00Z,RMRS_MT103,6.72
2015-09-23T00:00:00Z,RMRS_MT103,6.83
2015-09-24T00:00:00Z,RMRS_MT103,6.8
2015-09-25T00:00:00Z,RMRS_MT103,7.29
2015-09-26T00:00:00Z,RMRS_MT103,7.56
2015-09-27T00:00:00Z,RMRS_MT103,6.91
2015-09-28T00:00:00Z,RMRS_MT103,6.4
2015-09-29T00:00:00Z,RMRS_MT103,6.44
2015-09-30T00:00:00Z,RMRS_MT103,6.77
2015-10-01T00:00:00Z,RMRS_MT103,7.54
2015-10-02T00:00:00Z,RMRS_MT103,7.42
2015-10-03T00:00:00Z,RMRS_MT103,6.09
2015-10-04T00:00:00Z,RMRS_MT103,5.83
2015-10-05T00:00:00Z,RMRS_MT103,5.92
2015-10-06T00:00:00Z,RMRS_MT103,6.12
2015-10-07T00:00:00Z,RMRS_MT103,6.2
2015-10-08T00:00:00Z,RMRS_MT103,6.99
2015-10-09T00:00:00Z,RMRS_MT103,6.78
2015-10-10T00:00:00Z,RMRS_MT103,6.81
2015-10-11T00:00:00Z,RMRS_MT103,6.13
2015-10-12T00:00:00Z,RMRS_MT103,5.31
2015-10-13T00:00:00Z,RMRS_MT103,5.64
2015-10-14T00:00:00Z,RMRS_MT103,5.65
2015-10-15T00:00:00Z,RMRS_MT103,5.45
2015-10-16T00:00:00Z,RMRS_MT103,5.52
2015-10-17T00:00:00Z,RMRS_MT103,5.87
2015-10-18T00:00:00Z,RMRS_MT103,6.76
2015-10-19T00:00:00Z,RMRS_MT103,6.66
